timestamp,product_id,product_category,warehouse_location,inventory_level,units_sold,unit_price,lead_time_days,restock_quantity,promotion_flag,temperature_celsius,humidity_percent,truck_arrival_delay_mins,demand_forecast
2024-03-12,P004,FMCG,WH05,79,29,415.24,10,6,1,24.38,47.4,36,28
2024-03-13,P007,Home Goods,WH01,418,42,451.93,10,164,0,38.89,43.98,119,44
2024-03-14,P006,Home Goods,WH05,463,27,212.9,11,173,1,17.9,69.74,99,26
2024-03-15,P008,Home Goods,WH04,407,31,146.37,12,73,1,18.19,60.45,72,28
2024-03-16,P006,Home Goods,WH01,332,29,113.36,5,164,0,25.25,42.07,14,28
2024-03-17,P002,Home Goods,WH01,53,26,81.48,10,239,0,27.03,62.62,28,30
2024-03-18,P005,Electronics,WH04,396,28,263.83,4,274,1,23.56,33.58,58,23
2024-03-19,P004,Apparel,WH02,134,26,149.56,3,102,0,29.22,79.77,89,25
2024-03-20,P007,Electronics,WH05,149,27,443.18,2,3,1,21.67,55.15,12,28
2024-03-21,P003,Apparel,WH01,66,36,209.16,6,190,0,36.03,35.37,64,38
2024-03-22,P003,Home Goods,WH01,353,29,328.21,12,267,0,39.92,62.8,1,24
2024-03-23,P003,Apparel,WH04,283,21,112.95,11,264,1,26.88,65.94,63,17
2024-03-24,P003,Apparel,WH03,75,31,425.42,7,242,0,26.99,42.27,55,27
2024-03-25,P003,Home Goods,WH01,428,33,44.44,1,190,1,39.39,37.12,85,37
2024-03-26,P008,Home Goods,WH03,474,36,341.58,9,163,1,28.51,37.49,41,33
2024-03-27,P002,Electronics,WH05,285,31,302.4,13,141,0,27.71,78.16,29,34
2024-03-28,P008,Apparel,WH02,407,33,27.09,5,284,0,15.9,30.11,58,33
2024-03-29,P008,Electronics,WH04,180,22,19.14,8,37,0,32.91,71.07,71,25
2024-03-30,P010,Apparel,WH03,399,31,18.7,7,150,1,36.67,58.88,76,35
2024-03-31,P006,Home Goods,WH02,291,30,423.8,10,164,0,35.72,31.59,97,34
2024-04-01,P007,Apparel,WH02,488,31,206.17,13,80,1,20.88,53.2,23,33
2024-04-02,P001,Home Goods,WH04,157,31,111.04,1,13,0,17.35,70.68,10,29
2024-04-03,P007,FMCG,WH01,144,22,338.0,10,299,1,38.94,59.09,90,24
2024-04-04,P004,FMCG,WH03,95,24,34.29,11,93,0,34.05,74.98,18,23
2024-04-05,P007,Apparel,WH04,115,27,280.74,9,19,0,19.64,70.62,97,26
2024-04-06,P006,Electronics,WH01,346,30,108.53,7,27,1,37.23,55.32,28,33
2024-04-07,P007,Home Goods,WH03,324,27,338.32,8,30,1,32.2,71.76,87,23
2024-04-08,P001,Electronics,WH05,477,29,413.96,5,0,1,23.27,53.83,89,29
2024-04-09,P005,Apparel,WH03,216,26,476.31,10,275,1,36.44,71.01,21,27
2024-04-10,P006,Home Goods,WH03,450,26,89.72,11,29,1,25.88,66.45,88,28
2024-04-11,P002,FMCG,WH02,485,30,114.7,2,231,1,34.3,49.87,55,25
2024-04-12,P004,Electronics,WH04,431,36,247.37,12,190,1,26.04,46.13,55,38
2024-04-13,P004,Home Goods,WH03,173,30,327.76,12,210,1,33.24,61.83,20,29
2024-04-14,P001,Electronics,WH02,432,33,317.23,8,1,1,22.31,47.9,85,36
2024-04-15,P004,Electronics,WH01,185,28,435.71,9,152,0,25.99,68.16,49,29
2024-04-16,P006,FMCG,WH04,82,30,173.84,11,106,1,36.69,62.46,82,28
2024-04-17,P004,FMCG,WH05,217,32,251.35,4,194,1,19.02,64.02,92,28
2024-04-18,P005,Home Goods,WH03,323,24,33.9,11,63,0,30.67,61.03,93,28
2024-04-19,P006,Apparel,WH02,492,25,426.57,13,251,1,16.58,62.9,26,25
2024-04-20,P007,Electronics,WH05,458,27,272.89,5,19,1,25.31,65.73,25,22
2024-04-21,P006,Apparel,WH05,385,28,46.29,11,78,1,39.03,63.02,102,23
2024-04-22,P009,Home Goods,WH04,235,29,107.51,3,21,1,35.68,30.11,54,28
2024-04-23,P010,Apparel,WH05,481,26,160.48,8,254,0,17.5,42.26,41,22
2024-04-24,P002,Electronics,WH02,226,18,400.7,8,233,1,26.92,75.11,119,13
2024-04-25,P008,Electronics,WH04,451,25,270.54,4,167,0,31.24,54.43,41,29
2024-04-26,P006,Electronics,WH04,83,24,160.2,8,83,1,34.77,73.01,79,26
2024-04-27,P007,Apparel,WH03,342,28,74.0,11,202,0,16.54,55.45,96,25
2024-04-28,P006,Electronics,WH03,84,42,52.53,14,49,1,23.6,56.26,52,43
2024-04-29,P003,Home Goods,WH04,400,31,402.35,9,155,1,28.73,49.61,53,32
2024-04-30,P007,FMCG,WH01,253,26,338.62,2,207,1,16.07,38.68,107,29
2024-05-01,P005,Apparel,WH01,159,34,425.62,8,250,0,35.57,37.07,36,36
2024-05-02,P010,FMCG,WH05,350,29,242.52,14,67,1,36.01,57.29,105,26
2024-05-03,P001,Electronics,WH04,411,24,206.03,14,290,1,21.65,31.66,7,22
2024-05-04,P009,FMCG,WH04,410,28,297.74,13,61,1,17.39,65.65,90,25
2024-05-05,P005,FMCG,WH04,412,28,248.55,5,258,0,22.42,68.74,81,26
2024-05-06,P001,Electronics,WH05,228,24,40.76,11,194,0,16.93,45.28,101,19
2024-05-07,P001,FMCG,WH05,421,28,394.2,4,23,1,23.78,56.04,113,30
2024-05-08,P006,Apparel,WH05,451,29,416.66,6,110,1,27.66,63.4,57,25
2024-05-09,P009,Electronics,WH04,119,33,397.31,10,74,1,15.75,67.87,92,32
2024-05-10,P005,FMCG,WH05,470,40,89.17,4,187,1,16.46,51.33,11,35
2024-05-11,P006,Home Goods,WH05,231,24,112.36,6,255,0,34.56,63.99,35,20
2024-05-12,P004,FMCG,WH05,114,30,18.35,3,63,0,21.05,45.91,55,28
2024-05-13,P010,Apparel,WH03,293,28,431.98,12,42,1,31.32,68.82,59,30
2024-05-14,P005,Home Goods,WH01,253,28,74.36,12,53,1,22.07,60.26,18,30
2024-05-15,P002,Home Goods,WH05,146,39,81.69,2,131,1,25.25,42.94,66,34
2024-05-16,P007,FMCG,WH04,207,28,68.32,5,46,1,23.92,58.62,92,24
2024-05-17,P006,FMCG,WH01,410,24,432.36,9,149,0,27.93,56.69,45,28
2024-05-18,P002,Home Goods,WH01,86,24,204.78,12,260,1,37.38,49.28,104,26
2024-05-19,P008,Home Goods,WH04,94,31,435.59,10,43,1,22.88,47.19,39,34
2024-05-20,P008,Electronics,WH04,302,26,191.97,12,192,0,27.98,47.85,90,21
2024-05-21,P003,Electronics,WH03,315,37,131.83,5,293,1,38.06,71.38,96,40
2024-05-22,P001,Home Goods,WH01,477,23,391.87,5,262,0,25.95,36.28,76,22
2024-05-23,P008,Electronics,WH03,250,35,299.44,4,126,0,33.6,52.16,100,34
2024-05-24,P001,Electronics,WH03,457,21,131.98,3,270,1,27.46,32.01,103,18
2024-05-25,P005,Electronics,WH01,181,39,327.12,1,182,1,39.93,33.34,16,38
2024-05-26,P005,Home Goods,WH03,71,34,196.31,1,40,1,37.54,38.78,48,31
2024-05-27,P001,FMCG,WH01,140,29,339.48,7,220,0,39.95,68.93,9,24
2024-05-28,P004,Electronics,WH03,476,26,238.61,6,73,1,16.78,63.63,58,29
2024-05-29,P001,Apparel,WH01,86,29,328.21,4,21,1,34.48,75.17,5,27
2024-05-30,P003,Home Goods,WH01,416,39,57.34,13,64,0,38.25,39.02,41,43
2024-05-31,P001,FMCG,WH02,114,30,229.89,11,158,1,28.5,65.76,28,30
2024-06-01,P002,FMCG,WH01,493,26,488.41,3,117,0,21.08,68.66,101,21
2024-06-02,P002,Apparel,WH03,235,31,355.93,12,33,1,20.44,75.94,104,28
2024-06-03,P004,Home Goods,WH05,386,32,122.74,12,5,0,25.91,41.49,101,27
2024-06-04,P010,Apparel,WH02,349,22,481.54,14,263,1,29.31,40.92,77,21
2024-06-05,P006,Home Goods,WH01,437,28,328.14,10,130,1,34.07,50.24,101,24
2024-06-06,P008,Apparel,WH05,402,31,212.9,10,165,0,32.28,51.3,100,26
2024-06-07,P010,Apparel,WH02,290,24,133.51,11,82,1,32.99,54.41,85,27
2024-06-08,P009,Electronics,WH02,465,31,103.01,12,204,0,16.16,73.1,67,29
2024-06-09,P004,FMCG,WH03,78,29,412.2,6,215,1,21.26,76.29,69,32
2024-06-10,P001,FMCG,WH04,391,40,350.54,14,30,1,17.45,52.04,40,44
2024-06-11,P006,Electronics,WH01,293,23,77.37,4,196,1,21.38,79.95,2,22
2024-06-12,P003,Home Goods,WH01,471,31,85.04,13,14,0,34.1,72.22,46,31
2024-06-13,P001,Home Goods,WH03,107,35,309.76,7,190,0,24.0,74.03,119,31
2024-06-14,P009,Home Goods,WH03,479,32,115.88,9,8,1,28.89,32.75,22,35
2024-06-15,P004,Home Goods,WH01,467,32,250.74,3,191,0,25.24,39.93,30,32
2024-06-16,P007,Apparel,WH01,71,42,29.99,14,139,0,22.13,45.06,36,41
2024-06-17,P005,Home Goods,WH01,483,30,383.92,7,134,1,24.13,56.58,17,29
2024-06-18,P001,Apparel,WH01,175,30,413.7,10,55,0,39.85,50.84,86,29
2024-06-19,P004,Apparel,WH04,120,26,216.89,11,16,1,36.13,70.89,56,26
2024-06-20,P002,Electronics,WH02,345,33,51.81,11,125,1,37.11,44.98,20,31
2024-06-21,P003,Home Goods,WH01,379,32,478.73,3,93,0,39.97,61.78,117,33
2024-06-22,P004,Electronics,WH03,473,32,64.01,14,169,1,34.89,68.22,18,32
2024-06-23,P005,Apparel,WH04,160,30,238.64,7,276,0,34.83,77.07,105,32
2024-06-24,P001,Electronics,WH02,357,37,161.91,9,119,1,34.31,42.5,19,38
2024-06-25,P001,FMCG,WH05,445,31,479.89,7,44,1,29.03,53.04,91,33
2024-06-26,P004,Home Goods,WH04,293,36,362.39,12,202,1,25.01,38.64,50,36
2024-06-27,P006,Home Goods,WH02,311,26,442.9,5,260,0,18.02,48.48,91,22
2024-06-28,P005,Electronics,WH05,366,22,170.79,9,211,0,16.57,71.33,116,26
2024-01-01,P003,Electronics,WH04,407,23,78.43,10,114,1,33.17,42.93,7,25
2024-01-02,P010,FMCG,WH04,146,35,172.67,14,230,1,15.19,70.43,48,36
2024-01-03,P007,Apparel,WH05,432,30,259.86,1,136,1,21.76,62.26,15,34
2024-01-04,P004,Apparel,WH03,279,30,414.39,3,62,1,31.49,57.68,115,28
2024-01-05,P008,Electronics,WH02,312,29,260.16,8,61,1,21.32,44.74,0,31
2024-01-06,P008,Apparel,WH03,140,30,237.5,13,170,1,27.68,73.97,97,25
2024-01-07,P006,FMCG,WH01,145,35,295.7,9,9,0,35.22,64.9,1,37
2024-01-08,P010,Electronics,WH05,213,27,312.84,9,234,1,28.46,33.25,47,30
2024-01-09,P004,Home Goods,WH05,181,21,194.17,10,101,0,22.51,64.18,93,20
2024-01-10,P002,Electronics,WH01,359,31,102.52,2,267,0,38.31,63.53,10,35
2024-01-11,P003,Home Goods,WH03,127,26,317.68,7,260,0,27.69,63.61,55,28
2024-01-12,P001,FMCG,WH04,325,29,317.84,9,289,1,15.57,58.62,13,33
2024-01-13,P008,Electronics,WH04,360,22,385.56,13,33,1,32.74,58.76,103,17
2024-01-14,P010,Apparel,WH05,477,22,401.03,11,241,1,28.7,49.8,40,20
2024-01-15,P005,Electronics,WH05,327,38,216.85,5,283,1,19.79,70.7,5,35
2024-01-16,P007,Apparel,WH03,346,33,142.11,2,184,0,25.0,75.46,119,34
2024-01-17,P001,Electronics,WH04,285,26,49.97,9,292,0,21.94,40.51,31,30
2024-01-18,P008,Home Goods,WH02,170,27,461.83,11,85,1,21.24,71.05,69,30
2024-01-19,P001,FMCG,WH02,318,35,379.8,9,19,0,38.92,66.0,72,36
2024-01-20,P001,Home Goods,WH05,499,36,303.24,1,258,1,36.36,52.67,58,38
2024-01-21,P002,Electronics,WH05,317,38,311.24,9,123,1,37.46,30.36,4,37
2024-01-22,P006,Apparel,WH05,83,30,352.72,12,105,0,31.33,46.1,12,31
2024-01-23,P002,Electronics,WH03,242,30,338.36,5,62,0,28.56,63.85,49,28
2024-01-24,P008,Apparel,WH02,170,27,442.52,9,170,0,16.01,51.55,37,27
2024-01-25,P003,FMCG,WH02,354,23,293.42,1,131,1,25.48,60.0,82,20
2024-01-26,P006,Apparel,WH01,213,26,414.4,11,68,0,29.39,71.62,34,28
2024-01-27,P003,Apparel,WH02,82,22,142.46,5,15,1,24.11,43.29,95,20
2024-01-28,P006,Electronics,WH03,165,30,372.92,4,16,1,15.69,63.18,16,34
2024-01-29,P003,Home Goods,WH05,283,27,165.85,7,252,1,35.1,45.55,7,31
2024-01-30,P003,Electronics,WH05,492,28,77.15,12,234,0,35.92,47.52,40,30
2024-01-31,P009,Apparel,WH04,279,21,476.3,7,188,1,28.62,63.66,24,24
2024-02-01,P008,FMCG,WH02,219,35,299.98,12,109,1,39.09,46.22,115,39
2024-02-02,P009,FMCG,WH01,87,36,135.95,13,18,1,35.79,39.18,73,36
2024-02-03,P001,Electronics,WH04,480,35,141.73,1,200,1,35.26,37.05,117,34
2024-02-04,P010,Apparel,WH04,467,28,246.72,14,7,1,24.11,36.79,114,27
2024-02-05,P002,Apparel,WH02,301,34,83.49,14,109,0,27.21,34.41,16,38
2024-02-06,P010,Home Goods,WH02,234,28,49.21,13,285,0,33.38,46.03,115,32
2024-02-07,P009,Home Goods,WH03,214,32,280.37,2,213,1,20.01,49.04,96,30
2024-02-08,P004,Home Goods,WH02,332,24,486.77,12,143,1,27.29,53.96,79,24
2024-02-09,P003,Home Goods,WH01,190,39,394.6,3,91,0,18.96,76.41,30,41
2024-02-10,P004,Home Goods,WH01,121,38,40.94,12,61,1,21.58,45.99,44,37
2024-02-11,P003,Home Goods,WH04,312,21,395.11,4,233,0,37.15,76.95,7,21
2024-02-12,P009,Electronics,WH01,229,29,185.46,4,165,1,24.06,49.08,45,32
2024-02-13,P001,Home Goods,WH01,91,30,348.8,12,140,1,15.02,55.98,53,34
2024-02-14,P008,Apparel,WH01,351,19,391.52,10,195,1,24.67,74.59,4,19
2024-02-15,P003,FMCG,WH03,329,24,254.51,8,278,1,34.82,60.72,100,26
2024-02-16,P007,Home Goods,WH01,490,30,216.42,11,160,0,26.85,54.08,96,33
2024-02-17,P002,Home Goods,WH05,75,31,399.18,7,270,0,20.38,57.83,44,30
2024-02-18,P003,Electronics,WH03,431,28,470.16,6,17,1,34.14,33.28,119,25
2024-02-19,P007,Electronics,WH02,160,24,262.75,8,256,1,16.83,38.38,21,26
2024-02-20,P010,Electronics,WH04,340,31,427.81,7,297,1,31.77,37.53,35,35
2024-02-21,P009,FMCG,WH04,347,36,182.89,14,288,1,33.75,59.7,77,32
2024-02-22,P002,FMCG,WH01,137,38,269.23,9,133,1,32.36,56.7,13,37
2024-02-23,P005,Home Goods,WH04,180,23,313.66,13,46,0,18.38,77.03,0,19
2024-02-24,P004,Home Goods,WH05,75,33,478.69,9,291,1,27.51,74.34,8,37
2024-02-25,P007,FMCG,WH05,92,24,430.94,11,181,1,28.15,53.2,57,25
2024-02-26,P006,Electronics,WH02,265,29,179.96,11,2,0,37.43,59.65,56,32
2024-02-27,P008,Electronics,WH02,327,42,44.0,12,106,0,30.99,76.73,23,42
2024-02-28,P003,Electronics,WH01,461,30,61.55,1,245,0,24.98,55.82,95,31
2024-02-29,P001,Home Goods,WH04,398,32,371.89,13,184,1,23.03,75.8,119,35
2024-03-01,P004,Home Goods,WH04,256,28,326.3,8,204,1,39.37,37.12,0,26
2024-03-02,P005,FMCG,WH01,362,32,235.29,14,266,1,36.09,47.44,76,27
2024-03-03,P003,Home Goods,WH03,150,36,351.37,8,9,1,35.75,71.0,107,33
2024-03-04,P002,Electronics,WH04,256,34,383.05,9,26,0,30.17,57.65,17,32
2024-03-05,P005,Home Goods,WH05,112,35,245.5,1,233,1,29.72,39.44,96,34
2024-03-06,P001,Electronics,WH01,91,21,341.11,13,191,0,22.34,49.58,66,22
2024-03-07,P008,FMCG,WH02,173,22,15.06,9,203,1,24.32,69.22,65,25
2024-03-08,P010,FMCG,WH02,368,24,136.21,12,76,0,28.85,69.66,97,25
2024-03-09,P007,FMCG,WH05,308,31,237.83,1,207,0,17.16,73.9,10,33
2024-03-10,P004,Electronics,WH04,207,36,288.23,1,194,0,19.36,59.12,11,36
2024-03-11,P009,Electronics,WH05,60,32,30.24,13,93,1,18.33,62.2,44,29
2024-03-12,P003,Home Goods,WH01,363,30,241.35,1,13,0,26.89,73.29,4,30
2024-03-13,P002,FMCG,WH02,276,33,141.62,8,86,1,30.98,77.21,98,37
2024-03-14,P007,FMCG,WH03,275,29,328.74,7,286,1,37.17,40.01,26,31
2024-03-15,P007,Home Goods,WH05,391,34,367.99,8,184,1,25.22,38.97,86,31
2024-03-16,P009,FMCG,WH01,479,38,175.87,11,220,0,31.59,62.26,95,38
2024-03-17,P008,Home Goods,WH04,99,41,366.8,10,288,1,26.2,47.46,104,45
2024-03-18,P006,FMCG,WH05,108,31,342.25,12,214,1,36.97,59.31,25,29
2024-03-19,P007,FMCG,WH05,305,23,12.04,1,139,0,19.22,52.11,66,27
2024-03-20,P010,Electronics,WH01,480,37,138.71,1,37,0,39.69,32.62,68,35
2024-03-21,P006,Home Goods,WH01,68,35,45.78,3,68,1,28.44,72.57,33,34
2024-03-22,P007,Apparel,WH04,277,31,15.13,13,183,1,38.41,34.75,61,31
2024-03-23,P003,Apparel,WH05,435,38,147.38,2,165,0,22.75,72.46,114,39
2024-03-24,P009,Home Goods,WH01,378,32,141.67,3,211,1,33.91,33.44,88,28
2024-03-25,P003,Apparel,WH02,423,23,447.36,9,287,1,38.67,35.68,55,22
2024-03-26,P008,Home Goods,WH01,408,26,378.82,10,169,0,24.48,63.39,32,28
2024-03-27,P004,Apparel,WH01,159,24,403.37,3,265,1,18.11,48.34,98,19
2024-03-28,P010,Home Goods,WH01,230,41,499.94,7,239,1,32.03,61.19,106,41
2024-03-29,P004,FMCG,WH05,265,42,216.21,10,234,1,20.62,74.38,111,42
2024-03-30,P007,FMCG,WH03,287,33,422.75,8,148,1,15.89,53.71,53,34
2024-03-31,P010,Electronics,WH04,366,29,38.99,14,230,1,37.51,69.64,46,28
2024-04-01,P010,Electronics,WH05,139,33,348.74,11,90,0,37.66,34.94,114,30
2024-04-02,P009,Apparel,WH04,67,31,14.52,14,5,0,27.58,47.31,26,29
2024-04-03,P009,Apparel,WH01,255,34,110.09,3,143,1,35.78,42.35,73,37
2024-04-04,P010,Home Goods,WH01,434,30,126.87,6,117,1,38.16,30.4,79,30
2024-04-05,P002,Home Goods,WH04,331,26,385.71,7,71,1,27.44,39.03,60,28
2024-04-06,P007,Electronics,WH04,463,37,283.21,3,298,1,24.85,67.46,111,40
2024-04-07,P005,Apparel,WH04,449,32,336.27,9,193,0,15.26,56.99,36,35
2024-04-08,P002,Apparel,WH01,131,28,247.75,9,4,1,23.85,75.8,24,26
2024-04-09,P007,Apparel,WH02,468,38,103.54,10,209,1,24.03,76.45,80,34
2024-04-10,P003,FMCG,WH02,282,16,106.66,3,31,0,15.15,76.84,40,12
2024-04-11,P001,Electronics,WH03,343,28,52.08,2,256,0,30.17,41.44,24,26
2024-04-12,P009,Electronics,WH03,149,22,401.38,6,264,0,34.73,74.33,21,23
2024-04-13,P002,Electronics,WH02,231,29,97.79,13,10,1,38.38,34.35,12,28
2024-04-14,P002,Electronics,WH03,300,28,367.18,12,170,0,28.73,70.43,10,29
2024-04-15,P007,Apparel,WH03,195,17,56.64,4,198,0,18.41,41.06,54,14
2024-04-16,P004,Home Goods,WH03,181,26,362.39,8,168,0,23.68,45.16,65,26
2024-04-17,P010,Electronics,WH01,319,25,54.05,5,13,1,25.0,49.93,2,25
2024-04-18,P002,Apparel,WH02,261,33,93.11,12,21,0,16.28,73.21,62,31
2024-04-19,P008,Apparel,WH04,199,20,279.27,7,39,1,30.75,30.19,53,21
2024-04-20,P008,Apparel,WH04,89,34,235.82,8,22,0,37.96,61.15,109,32
2024-04-21,P009,FMCG,WH05,237,34,273.76,11,51,1,29.44,48.83,118,33
2024-04-22,P007,Apparel,WH03,204,28,444.29,14,48,0,37.49,59.92,15,29
2024-04-23,P001,Home Goods,WH01,256,24,36.54,13,18,1,15.98,41.41,101,24
2024-04-24,P006,FMCG,WH03,170,34,130.56,12,131,1,39.99,30.01,4,31
2024-04-25,P001,FMCG,WH03,152,32,14.98,14,16,1,16.26,70.07,45,29
2024-04-26,P002,Home Goods,WH05,492,24,114.99,5,72,0,25.59,74.43,13,28
2024-04-27,P010,Home Goods,WH04,106,16,435.89,8,166,0,32.99,39.31,47,19
2024-04-28,P001,Apparel,WH01,173,22,315.37,12,27,0,20.25,71.69,75,22
2024-04-29,P001,FMCG,WH05,481,25,42.56,9,40,0,17.73,73.04,59,22
2024-04-30,P005,FMCG,WH02,460,36,454.44,11,56,0,39.36,31.44,93,34
2024-05-01,P007,Apparel,WH03,441,36,448.27,8,234,0,26.25,57.11,88,37
2024-05-02,P008,Electronics,WH03,462,32,303.25,4,261,0,36.28,41.79,43,34
2024-05-03,P009,FMCG,WH03,238,35,205.74,10,233,0,16.61,38.76,110,39
2024-05-04,P010,Apparel,WH03,270,27,156.13,4,22,1,18.31,46.59,109,24
2024-05-05,P005,Home Goods,WH02,101,24,348.09,14,57,1,27.49,63.13,114,22
2024-05-06,P007,Electronics,WH05,89,30,72.16,6,196,0,33.68,45.87,6,25
2024-05-07,P003,Electronics,WH04,184,28,193.0,10,161,0,32.99,70.63,44,27
2024-05-08,P004,FMCG,WH05,372,28,352.62,4,112,0,25.8,37.95,22,30
2024-05-09,P006,Apparel,WH01,332,30,371.33,9,190,0,36.35,30.92,86,33
2024-05-10,P008,Apparel,WH01,409,36,119.95,3,43,0,16.34,42.07,33,31
2024-05-11,P005,Electronics,WH02,397,24,173.18,4,60,1,22.71,32.8,20,28
2024-05-12,P005,FMCG,WH05,373,34,373.92,9,3,1,33.37,77.83,16,36
2024-05-13,P001,FMCG,WH03,347,31,456.73,11,289,0,33.41,76.73,10,32
2024-05-14,P007,Electronics,WH02,381,23,423.03,7,58,0,33.35,77.1,81,19
2024-05-15,P001,Apparel,WH05,377,25,316.01,9,168,0,15.96,73.78,94,28
2024-05-16,P010,Electronics,WH04,286,21,106.09,8,90,1,32.74,53.11,62,17
2024-05-17,P009,FMCG,WH02,472,30,421.22,2,26,1,21.78,49.7,65,31
2024-05-18,P005,Apparel,WH05,228,33,349.64,5,77,0,38.86,52.77,33,30
2024-05-19,P010,Apparel,WH04,403,29,429.26,5,36,1,18.46,66.43,82,26
2024-05-20,P001,Electronics,WH05,206,25,414.6,1,120,1,19.16,42.65,8,23
2024-05-21,P009,Electronics,WH04,304,33,85.02,5,190,1,23.33,76.0,97,30
2024-05-22,P010,Apparel,WH01,123,39,313.62,12,219,1,33.41,58.82,64,43
2024-05-23,P003,Electronics,WH02,242,31,343.3,11,279,1,30.95,46.65,87,34
2024-05-24,P006,Home Goods,WH05,133,31,97.29,14,101,1,39.82,58.82,57,27
2024-05-25,P010,Electronics,WH02,185,30,447.65,8,299,0,19.59,37.21,24,25
2024-05-26,P006,Electronics,WH01,157,29,294.55,2,136,0,22.17,62.19,84,33
2024-05-27,P004,Electronics,WH01,251,27,270.65,12,104,0,25.4,34.5,103,27
2024-05-28,P006,Home Goods,WH05,273,42,466.58,9,0,1,29.27,62.27,24,38
2024-05-29,P004,Electronics,WH02,146,30,180.62,1,124,0,22.46,54.64,114,26
2024-05-30,P008,FMCG,WH04,325,22,205.95,13,19,1,23.55,66.61,36,26
2024-05-31,P008,Apparel,WH02,154,25,66.79,8,191,1,16.46,67.8,4,28
2024-06-01,P002,Home Goods,WH04,452,32,171.07,2,32,1,23.11,71.93,36,29
2024-06-02,P001,FMCG,WH05,68,44,387.43,4,243,0,18.19,78.92,99,41
2024-06-03,P010,Electronics,WH03,387,26,429.77,9,92,0,28.44,69.51,32,30
2024-06-04,P010,Home Goods,WH04,485,28,456.09,14,294,0,34.97,78.17,28,32
2024-06-05,P005,Apparel,WH01,61,33,189.87,13,157,1,21.29,77.82,92,30
2024-06-06,P008,Electronics,WH04,72,27,182.41,9,216,0,18.82,69.98,94,23
2024-06-07,P010,FMCG,WH01,363,32,50.79,6,208,1,30.33,49.99,33,32
2024-06-08,P005,Apparel,WH01,74,30,300.45,4,195,1,36.0,44.61,26,26
2024-06-09,P007,Apparel,WH04,353,30,304.51,6,262,1,22.39,43.07,110,26
2024-06-10,P007,Apparel,WH04,396,40,316.26,10,201,0,25.48,78.42,13,41
2024-06-11,P001,Apparel,WH01,134,36,377.16,13,215,0,17.57,65.55,69,36
2024-06-12,P002,Apparel,WH01,341,34,57.51,4,202,1,21.93,78.41,111,35
2024-06-13,P010,Home Goods,WH05,89,29,208.95,8,105,0,32.25,35.45,65,31
2024-06-14,P008,Electronics,WH02,107,37,77.22,9,57,0,37.95,37.18,31,38
2024-06-15,P003,Home Goods,WH01,72,20,406.33,6,161,1,28.59,68.53,95,16
2024-06-16,P009,FMCG,WH03,345,36,428.93,3,180,0,28.25,56.3,35,34
2024-06-17,P006,Electronics,WH04,246,29,300.34,13,164,0,28.16,39.91,10,24
2024-06-18,P002,FMCG,WH02,360,32,119.09,3,97,0,25.25,51.52,32,29
2024-06-19,P003,Apparel,WH03,420,42,126.03,10,39,1,31.98,53.07,33,38
2024-06-20,P008,Apparel,WH02,50,16,29.48,2,151,0,26.47,42.64,70,19
2024-06-21,P008,Electronics,WH02,366,27,408.32,14,150,0,15.66,33.59,53,25
2024-06-22,P008,FMCG,WH05,129,33,351.43,13,257,0,22.71,69.62,13,29
2024-06-23,P005,Electronics,WH03,388,37,54.05,10,54,1,27.24,63.47,3,37
2024-06-24,P010,Home Goods,WH02,94,23,456.72,7,82,0,28.53,66.14,36,23
2024-06-25,P006,Apparel,WH04,466,30,142.1,4,260,1,21.62,42.34,61,31
2024-06-26,P005,Home Goods,WH03,368,28,390.25,9,196,1,26.07,33.42,110,28
2024-06-27,P005,Electronics,WH01,254,29,48.43,11,29,1,30.54,76.88,45,27
2024-06-28,P001,FMCG,WH05,383,36,493.96,11,64,0,38.99,43.11,51,36
2024-01-01,P001,Apparel,WH04,93,28,313.94,12,240,1,20.29,69.23,63,28
2024-01-02,P008,Home Goods,WH02,489,36,240.61,6,57,1,33.79,79.01,21,40
2024-01-03,P005,Home Goods,WH04,275,20,65.51,13,246,0,37.85,35.62,69,21
2024-01-04,P007,Apparel,WH04,355,26,437.71,6,103,1,19.89,72.98,18,30
2024-01-05,P001,FMCG,WH05,198,33,477.14,8,9,1,33.26,61.13,10,32
2024-01-06,P004,Electronics,WH02,235,17,100.6,5,75,1,16.21,75.4,16,17
2024-01-07,P008,FMCG,WH05,73,31,359.33,6,206,1,22.4,56.9,65,35
2024-01-08,P005,Home Goods,WH02,153,39,294.36,10,262,1,29.35,73.62,14,37
2024-01-09,P010,Electronics,WH02,424,25,440.98,6,256,1,23.97,36.61,22,22
2024-01-10,P008,Apparel,WH04,231,24,24.89,14,214,0,23.06,32.98,73,21
2024-01-11,P009,FMCG,WH02,109,21,305.27,4,42,0,18.52,41.89,9,23
2024-01-12,P001,Electronics,WH05,186,29,323.57,4,191,0,21.51,77.68,72,28
2024-01-13,P003,FMCG,WH05,230,21,128.85,1,36,0,19.24,56.06,92,19
2024-01-14,P008,Home Goods,WH02,454,27,270.18,11,187,1,24.06,57.19,79,27
2024-01-15,P006,Home Goods,WH02,344,29,400.53,2,92,1,19.32,37.25,117,32
2024-01-16,P009,FMCG,WH05,135,23,275.49,11,58,0,15.69,42.07,103,21
2024-01-17,P010,Home Goods,WH02,496,31,360.79,13,47,1,39.14,34.63,54,33
2024-01-18,P001,Electronics,WH01,429,29,170.86,8,30,0,26.34,68.69,111,29
